ticker,strategy_type,timeframe,method,trial_number,composite_score,param_obv_ema_window,param_confirmation_bars,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VKCO,obv,1D,Bayesian_TPE,35,-0.017,7,1,False,-8.24,0.081,0.093,38.29,95,29.47,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":7,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,189.0,95.0,28.0,67.0,29.47,48067.02,-21317.26,4.77,,38.29,195228.40000000017,-88087.99999999999,-8.24,0.08,0.09,0.0215,0.0,98.0,49.0,14.0,35.0,28.57,41568.36,-19062.61,4.63,,19.96,162084.0,-78337.00000000007,-8.52,-0.1,-0.11,0.0154,-0.01,287.0,144.0,42.0,102.0,29.17,43410.27,-19770.3,4.77,,40.37,195228.40000000017,-88087.99999999999,-19.33,0.0,0.0,0.0195,0.0
VKCO,obv,1D,Bayesian_TPE,36,8.997,15,2,True,277.23,1.154,1.722,35.56,93,38.71,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":15,""confirmation_bars"":2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,176.0,93.0,36.0,56.0,38.71,170915.06,-60367.74,11.95,,35.56,502682.3999999999,-189721.1999999999,277.23,1.15,1.72,0.032,0.1,113.0,59.0,21.0,38.0,35.59,27965.3,-23424.71,7.81,,36.0,136490.39999999997,-110140.80000000008,-30.29,-0.53,-0.72,0.0201,-0.03,289.0,152.0,57.0,94.0,37.5,144331.4,-70843.72,10.43,,39.05,502829.0999999998,-405720.0000000003,156.76,0.68,1.0,0.0284,0.05
VKCO,obv,1D,Bayesian_TPE,37,0.041,19,4,False,6.49,0.217,0.2,34.61,32,37.5,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":19,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,236.0,32.0,12.0,20.0,37.5,66758.18,-36812.27,11.22,,34.61,209996.40000000005,-84031.99999999996,6.49,0.22,0.2,0.0177,0.01,160.0,22.0,5.0,17.0,22.73,35666.68,-24611.15,8.68,,27.15,93984.0,-105369.00000000012,-24.01,-0.74,-0.79,0.0126,-0.03,396.0,54.0,17.0,37.0,31.48,60656.87,-32325.27,10.83,,34.61,209996.40000000005,-115813.20000000011,-16.49,-0.02,-0.02,0.0166,-0.0
VKCO,obv,1D,Bayesian_TPE,38,1.208,22,3,True,91.32,0.697,0.968,52.71,67,34.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":22,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,67.0,23.0,44.0,34.33,154226.87,-59864.65,16.58,,52.71,454527.9999999999,-450799.2000000001,91.32,0.7,0.97,0.0316,0.04,141.0,45.0,16.0,29.0,35.56,39803.19,-24260.6,9.78,,29.38,175826.0,-76299.59999999992,-6.67,0.01,0.02,0.019,0.0,333.0,112.0,39.0,73.0,34.82,124767.29,-55112.94,14.16,,52.71,454527.9999999999,-450799.2000000001,84.27,0.52,0.75,0.028,0.03
VKCO,obv,1D,Bayesian_TPE,39,6.853,12,1,True,230.1,1.059,1.583,35.56,117,35.04,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,117.0,117.0,41.0,76.0,35.04,146232.59,-48612.24,9.5,,35.56,440176.0,-181818.4000000003,230.1,1.06,1.58,0.0323,0.1,74.0,74.0,20.0,54.0,27.03,40656.8,-18313.93,6.28,,37.4,170228.10000000006,-73309.60000000006,-17.58,-0.2,-0.29,0.0204,-0.01,191.0,191.0,61.0,130.0,31.94,137958.76,-52424.06,8.3,,41.24,537145.0000000001,-231287.0000000002,160.04,0.69,1.02,0.0286,0.05
VKCO,obv,1D,Bayesian_TPE,40,0.374,16,2,False,26.82,0.413,0.444,29.64,46,28.26,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,170.0,46.0,13.0,32.0,28.26,100752.68,-32548.05,8.63,,29.64,286341.6,-89975.59999999998,26.82,0.41,0.44,0.0202,0.03,108.0,28.0,10.0,18.0,35.71,28172.43,-24429.63,7.18,,23.33,109516.79999999996,-104194.80000000012,-15.8,-0.42,-0.44,0.0127,-0.02,278.0,74.0,23.0,50.0,31.08,74745.1,-32342.27,8.55,,29.64,286341.6,-136361.70000000016,10.2,0.22,0.24,0.0184,0.01
VKCO,obv,1D,Bayesian_TPE,41,10.81,11,3,True,316.38,1.215,1.81,35.56,101,40.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":11,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,270.0,101.0,41.0,59.0,40.59,163139.32,-59743.51,11.0,,35.56,625521.5999999999,-385422.3999999996,316.38,1.22,1.81,0.0323,0.11,169.0,62.0,20.0,41.0,32.26,33679.52,-25148.5,7.5,,39.42,173825.70000000004,-130572.0,-35.75,-0.66,-0.87,0.0205,-0.03,439.0,163.0,61.0,101.0,37.42,153605.99,-77356.18,9.73,,48.65,691885.9000000001,-519792.0,155.7,0.68,0.99,0.0287,0.04
VKCO,obv,1D,Bayesian_TPE,42,3.098,10,3,True,147.29,0.861,1.26,40.93,107,41.12,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":10,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,294.0,107.0,44.0,62.0,41.12,103984.19,-50038.85,10.38,,40.93,371487.5999999999,-228896.3999999998,147.29,0.86,1.26,0.0326,0.07,175.0,64.0,19.0,44.0,29.69,36626.79,-24456.66,7.27,,42.09,177751.50000000003,-130572.0,-38.02,-0.73,-0.96,0.0205,-0.04,469.0,171.0,63.0,107.0,36.84,98736.55,-53789.76,9.27,,50.46,420206.0000000001,-308685.0,46.49,0.41,0.59,0.0289,0.02
VKCO,obv,1D,Bayesian_TPE,43,3.007,8,3,True,140.49,0.835,1.252,39.01,123,36.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":8,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,342.0,123.0,45.0,77.0,36.59,115093.71,-49016.59,9.03,,39.01,401229.6,-264910.7999999999,140.49,0.83,1.25,0.0333,0.07,193.0,68.0,25.0,42.0,36.76,46122.01,-30035.51,6.88,,43.39,262876.6000000001,-124579.40000000013,-10.84,-0.05,-0.07,0.0208,-0.0,535.0,191.0,70.0,120.0,36.65,112061.54,-56531.93,8.3,,43.4,607586.7000000002,-287905.20000000024,106.05,0.57,0.84,0.0294,0.04
VKCO,obv,1D,Bayesian_TPE,44,2.178,13,4,True,128.53,0.811,1.055,47.85,86,43.02,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":13,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,314.0,86.0,37.0,49.0,43.02,118580.56,-63310.44,12.92,,47.85,436955.2000000001,-556028.2000000003,128.53,0.81,1.06,0.0327,0.06,185.0,52.0,16.0,36.0,30.77,33688.39,-25677.83,9.06,,43.4,126458.09999999996,-171998.99999999997,-38.54,-0.75,-1.01,0.0205,-0.04,499.0,138.0,53.0,85.0,38.41,106820.17,-61282.77,11.49,,61.17,436955.2000000001,-556028.2000000003,45.24,0.41,0.54,0.0289,0.02
VKCO,obv,1D,Bayesian_TPE,45,16.221,11,2,True,421.65,1.368,2.047,35.56,105,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":11,""confirmation_bars"":2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,203.0,105.0,42.0,63.0,40.0,176579.19,-50790.22,10.58,,35.56,695138.3999999999,-242151.4000000006,421.65,1.37,2.05,0.0322,0.12,128.0,64.0,21.0,43.0,32.81,32825.25,-23403.37,7.27,,36.68,170336.10000000003,-133920.0,-31.7,-0.55,-0.72,0.0205,-0.03,331.0,169.0,63.0,106.0,37.28,168621.12,-77529.6,9.38,,39.53,849208.7000000002,-667920.0,240.5,0.82,1.19,0.0287,0.06
VKCO,obv,1D,Bayesian_TPE,46,10.468,14,2,True,308.91,1.205,1.796,35.56,99,40.4,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":14,""confirmation_bars"":2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,186.0,99.0,40.0,59.0,40.4,162466.38,-57789.15,11.22,,35.56,544895.9999999999,-202795.60000000053,308.91,1.21,1.8,0.0322,0.11,116.0,59.0,18.0,41.0,30.51,33750.75,-21448.6,7.81,,30.91,144286.19999999995,-110140.80000000008,-27.19,-0.45,-0.61,0.0201,-0.03,302.0,158.0,58.0,100.0,36.71,152195.57,-69207.21,10.04,,35.56,575994.5999999997,-439790.4000000003,190.66,0.74,1.09,0.0285,0.06
VKCO,obv,1D,Bayesian_TPE,47,14.71,30,1,True,313.23,1.329,2.168,28.3,77,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":30,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,77.0,77.0,21.0,56.0,27.27,321624.07,-64674.3,14.43,,28.3,1039017.6,-329867.2000000002,313.23,1.33,2.17,0.0277,0.13,41.0,41.0,15.0,26.0,36.59,44565.67,-24295.45,10.73,,30.36,170167.79999999996,-77827.19999999994,3.68,0.22,0.33,0.0192,0.01,118.0,118.0,36.0,82.0,30.51,270486.63,-77023.48,13.44,,30.66,1039017.6,-331927.1999999997,342.16,1.01,1.63,0.0254,0.08
VKCO,obv,1D,Bayesian_TPE,48,11.369,29,1,True,272.52,1.247,2.038,29.89,77,25.97,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":29,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,77.0,77.0,20.0,57.0,25.97,316530.87,-63252.81,14.43,,29.89,936643.2,-297377.60000000015,272.52,1.25,2.04,0.0278,0.12,41.0,41.0,15.0,26.0,36.59,46061.4,-25261.14,10.73,,30.36,180481.0,-77827.19999999994,3.41,0.22,0.32,0.0192,0.01,118.0,118.0,35.0,83.0,29.66,260182.04,-73863.85,13.44,,30.66,936643.2,-299217.59999999974,297.57,0.95,1.54,0.0254,0.08
VKCO,obv,1D,Bayesian_TPE,49,15.331,27,1,True,343.86,1.363,2.247,30.57,79,29.11,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":27,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,79.0,79.0,23.0,56.0,29.11,335644.22,-76450.54,14.06,,30.57,1116004.7999999998,-354307.2000000002,343.86,1.36,2.25,0.0284,0.13,43.0,43.0,15.0,28.0,34.88,42985.48,-25781.7,10.23,,36.83,163723.0,-77827.19999999994,-7.71,-0.01,-0.01,0.0193,-0.0,122.0,122.0,38.0,84.0,31.15,284624.79,-90336.73,13.0,,37.1,1116004.7999999998,-356505.5999999997,322.75,0.98,1.58,0.0259,0.07
LKOH,obv,1D,Bayesian_TPE,0,0.05,14,5,True,18.49,0.193,0.292,71.91,294,36.39,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":14,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1396.0,294.0,107.0,185.0,36.39,35135.03,-19321.92,13.64,,71.91,194422.0,-94451.5,18.49,0.19,0.29,0.0173,0.0,154.0,33.0,13.0,20.0,39.39,41809.31,-27462.95,13.55,,25.91,167812.5,-151655.0,-0.57,0.1,0.14,0.0148,0.01,1550.0,327.0,120.0,206.0,36.7,36584.37,-20576.99,13.71,,71.91,195000.0,-175796.0,15.13,0.18,0.26,0.017,0.0
LKOH,obv,1D,Bayesian_TPE,1,1.556,9,1,False,144.51,0.504,0.465,46.8,313,35.14,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":9,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,626.0,313.0,110.0,203.0,35.14,57197.69,-23875.12,6.6,,46.8,327439.0,-527450.0,144.51,0.5,0.46,0.0128,0.01,83.0,41.0,11.0,30.0,26.83,22922.32,-11532.52,4.02,,16.02,66220.0,-41124.0,-9.38,-0.39,-0.37,0.0083,-0.02,709.0,354.0,121.0,233.0,34.18,56974.13,-24418.3,6.37,,46.8,327439.0,-527450.0,120.44,0.42,0.39,0.0124,0.01
LKOH,obv,1D,Bayesian_TPE,2,4.147,20,4,False,176.9,0.613,0.651,26.15,142,38.73,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1070.0,142.0,55.0,87.0,38.73,70845.22,-24454.41,13.03,,26.15,470119.0,-139236.0,176.9,0.61,0.65,0.0112,0.03,104.0,13.0,3.0,10.0,23.08,25759.33,-21738.0,10.62,,14.63,57637.5,-50901.0,-14.01,-0.81,-0.61,0.0067,-0.04,1174.0,155.0,58.0,97.0,37.42,70198.53,-28074.9,13.07,,26.15,470119.0,-139707.0,134.82,0.48,0.5,0.0107,0.02
LKOH,obv,1D,Bayesian_TPE,3,3.946,26,2,False,202.89,0.626,0.685,32.19,162,36.42,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,634.0,162.0,59.0,102.0,36.42,89064.76,-31626.59,12.89,,32.19,539720.0,-241011.0,202.89,0.63,0.68,0.012,0.02,46.0,11.0,3.0,8.0,27.27,22245.67,-18449.5,14.64,,14.24,59875.5,-50901.0,-8.09,-0.32,-0.22,0.0084,-0.02,680.0,173.0,62.0,111.0,35.84,87984.39,-33399.25,13.22,,32.19,539720.0,-241011.0,174.77,0.53,0.55,0.0117,0.02
LKOH,obv,1D,Bayesian_TPE,4,-0.018,12,3,True,-11.61,0.105,0.143,67.5,406,34.48,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1127.0,406.0,140.0,266.0,34.48,28041.22,-15195.0,9.87,,67.5,161802.0,-173990.0,-11.61,0.11,0.14,0.0181,0.0,137.0,49.0,18.0,30.0,36.73,37390.69,-24484.98,9.12,,27.13,162187.5,-137824.0,-6.15,-0.05,-0.08,0.0146,-0.0,1264.0,455.0,158.0,296.0,34.73,28389.27,-15795.85,9.85,,67.5,161802.0,-173990.0,-19.01,0.08,0.11,0.0177,0.0
LKOH,obv,1D,Bayesian_TPE,5,1.533,20,1,False,131.8,0.473,0.454,40.66,212,33.49,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,424.0,212.0,71.0,140.0,33.49,67425.98,-24780.21,10.38,,40.66,411510.0,-409630.0,131.8,0.47,0.45,0.0132,0.02,41.0,20.0,4.0,16.0,20.0,47738.5,-19259.34,8.25,,16.44,134676.0,-82450.0,-11.72,-0.45,-0.34,0.0091,-0.03,465.0,232.0,75.0,156.0,32.33,69254.83,-26768.69,10.36,,40.66,411510.0,-409630.0,101.82,0.38,0.36,0.0128,0.01
LKOH,obv,1D,Bayesian_TPE,6,4.651,16,4,False,202.92,0.659,0.691,28.75,159,38.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1186.0,159.0,61.0,98.0,38.36,74837.34,-25876.27,11.1,,28.75,525258.0,-122204.0,202.92,0.66,0.69,0.0112,0.03,131.0,17.0,4.0,13.0,23.53,19782.38,-22358.35,7.88,,24.63,27280.0,-74690.0,-21.15,-1.17,-0.75,0.0074,-0.04,1317.0,176.0,65.0,111.0,36.93,72754.43,-30614.04,10.95,,28.75,525258.0,-221645.0,133.09,0.48,0.48,0.0108,0.02
LKOH,obv,1D,Bayesian_TPE,7,0.029,20,1,True,10.9,0.178,0.237,66.58,424,27.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,424.0,424.0,117.0,306.0,27.59,34877.58,-12979.26,9.46,,66.58,209496.0,-193170.0,10.9,0.18,0.24,0.0182,0.0,41.0,41.0,12.0,29.0,29.27,46902.88,-19496.19,10.66,,20.23,161766.0,-97485.0,-0.26,0.11,0.14,0.0145,0.01,465.0,465.0,129.0,335.0,27.74,36299.23,-13702.77,9.64,,66.58,209496.0,-193170.0,9.22,0.17,0.22,0.0177,0.0
LKOH,obv,1D,Bayesian_TPE,8,0.089,6,5,True,29.16,0.222,0.351,72.74,380,42.11,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":6,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2019.0,380.0,160.0,219.0,42.11,25373.61,-17206.11,10.55,,72.74,285658.5,-119126.0,29.16,0.22,0.35,0.0176,0.01,296.0,59.0,25.0,34.0,42.37,28339.78,-23796.96,7.88,,35.65,124312.0,-154750.0,-10.06,-0.15,-0.19,0.0151,-0.01,2315.0,439.0,185.0,253.0,42.14,26417.59,-18859.31,10.21,,72.74,285658.5,-191890.0,11.58,0.17,0.26,0.0173,0.0
LKOH,obv,1D,Bayesian_TPE,9,0.15,12,1,True,36.23,0.243,0.328,58.77,538,29.18,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,538.0,538.0,157.0,381.0,29.18,37095.4,-14335.18,7.45,,58.77,207459.0,-315100.0,36.23,0.24,0.33,0.0182,0.01,65.0,65.0,19.0,46.0,29.23,37334.08,-14669.2,6.88,,20.7,137812.5,-54511.0,3.46,0.2,0.31,0.0145,0.01,603.0,603.0,176.0,427.0,29.19,38275.94,-14894.56,7.44,,58.77,207459.0,-315100.0,37.66,0.23,0.32,0.0177,0.01
LKOH,obv,1D,Bayesian_TPE,10,0.493,29,3,False,53.55,0.302,0.309,32.78,148,33.78,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":29,""confirmation_bars"":3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,815.0,148.0,50.0,98.0,33.78,55248.59,-22723.65,13.64,,32.78,276410.0,-141911.0,53.55,0.3,0.31,0.0119,0.01,60.0,11.0,3.0,8.0,27.27,23332.33,-21194.06,17.36,,17.33,60879.0,-52706.0,-9.96,-0.4,-0.29,0.0086,-0.02,875.0,159.0,53.0,106.0,33.33,54153.08,-23467.28,13.9,,32.78,276410.0,-141911.0,38.26,0.23,0.23,0.0115,0.01
LKOH,obv,1D,Bayesian_TPE,11,3.165,17,4,False,160.47,0.585,0.612,29.66,157,38.22,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,157.0,60.0,97.0,38.22,66806.04,-24779.71,11.41,,29.66,502680.0,-160178.0,160.47,0.58,0.61,0.0111,0.02,116.0,14.0,4.0,10.0,28.57,17791.12,-23135.95,9.79,,16.02,26939.0,-51984.0,-16.02,-0.93,-0.7,0.0068,-0.04,1270.0,171.0,64.0,107.0,37.43,64510.06,-27972.82,11.44,,29.66,502680.0,-160178.0,113.56,0.44,0.45,0.0107,0.02
LKOH,obv,1D,Bayesian_TPE,12,5.451,23,4,False,205.87,0.663,0.71,25.04,134,38.81,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":23,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1040.0,134.0,52.0,82.0,38.81,83314.16,-27727.62,13.82,,25.04,528728.0,-158480.0,205.87,0.66,0.71,0.0112,0.03,90.0,9.0,3.0,6.0,33.33,54699.0,-25906.25,14.89,,8.35,143964.0,-59653.0,0.87,0.1,0.08,0.007,0.01,1130.0,143.0,55.0,88.0,38.46,87079.35,-31169.18,14.15,,25.04,528728.0,-179916.0,204.65,0.6,0.63,0.0108,0.03
LKOH,obv,1D,Bayesian_TPE,13,5.926,24,4,False,226.75,0.69,0.755,26.4,134,38.81,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":24,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1021.0,134.0,52.0,82.0,38.81,88127.47,-28232.95,14.07,,26.4,549927.0,-143354.5,226.75,0.69,0.76,0.0114,0.03,86.0,9.0,3.0,6.0,33.33,55879.83,-25906.25,16.0,,8.2,147498.0,-59653.0,1.22,0.12,0.1,0.007,0.01,1107.0,143.0,55.0,88.0,38.46,92413.32,-32013.76,14.46,,26.4,549927.0,-192995.0,226.55,0.63,0.67,0.0109,0.03
LKOH,obv,1D,Bayesian_TPE,14,5.117,25,4,False,197.44,0.649,0.702,25.04,131,38.93,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":25,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1007.0,131.0,51.0,80.0,38.93,80841.53,-26856.93,14.37,,25.04,490071.0,-188932.0,197.44,0.65,0.7,0.0112,0.03,80.0,9.0,3.0,6.0,33.33,22853.83,-23290.25,16.89,,15.39,61548.0,-51984.0,-7.12,-0.28,-0.19,0.0083,-0.01,1087.0,140.0,54.0,86.0,38.57,79361.55,-29761.97,14.8,,25.04,490071.0,-188932.0,172.6,0.55,0.57,0.0109,0.02
