ticker,strategy_type,timeframe,method,trial_number,composite_score,param_short_ema,param_long_ema,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,ema,1D,Bayesian_TPE,24,0.091,10,59,False,-43.68,-0.149,-0.123,71.77,38,18.42,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":10,""long_ema"":59,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,76.0,38.0,7.0,30.0,18.42,178285.4,-56160.13,49.63,,71.77,685197.84,-534939.86,-43.68,-0.15,-0.12,0.0129,-0.0,11.0,5.0,1.0,4.0,20.0,2333.6,-64031.52,33.4,,26.66,2333.600000000033,-101409.72,-25.38,-1.33,-1.01,0.0081,-0.04,87.0,43.0,9.0,34.0,20.93,143933.27,-54141.94,49.84,,77.61,685197.84,-534939.86,-54.54,-0.2,-0.17,0.0129,-0.0
GAZP,ema,1D,Bayesian_TPE,25,0.005,43,80,False,-23.54,-0.013,-0.011,62.92,18,22.22,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":43,""long_ema"":80,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,37.0,18.0,4.0,14.0,22.22,249528.82,-88106.9,101.5,,62.92,600996.8999999999,-613768.7600000001,-23.54,-0.01,-0.01,0.0129,-0.0,5.0,3.0,0.0,3.0,0.0,0.0,-35850.86,79.67,,34.59,-9507.300000000025,-83048.14000000003,-10.76,-0.23,-0.24,0.0131,-0.01,42.0,21.0,4.0,17.0,19.05,249528.82,-77396.3,98.38,,68.36,600996.8999999999,-613768.7600000001,-31.76,-0.04,-0.04,0.0129,-0.0
GAZP,ema,1D,Bayesian_TPE,26,0.091,28,99,True,-59.94,-0.108,-0.133,71.19,35,22.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":28,""long_ema"":99,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,35.0,35.0,8.0,27.0,22.86,82694.37,-46702.3,112.89,,71.19,281586.95999999996,-289581.69999999995,-59.94,-0.11,-0.13,0.0197,-0.0,7.0,7.0,0.0,7.0,0.0,0.0,-52238.07,64.86,,52.78,-55.80000000002855,-118381.61999999992,-36.57,-0.71,-1.0,0.02,-0.03,42.0,42.0,8.0,34.0,19.05,82694.37,-41650.18,105.38,,77.31,281586.95999999996,-289581.69999999995,-75.46,-0.2,-0.25,0.0198,-0.0
GAZP,ema,1D,Bayesian_TPE,27,0.169,70,72,False,32.58,0.23,0.236,44.29,10,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":70,""long_ema"":72,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,21.0,10.0,3.0,7.0,30.0,283348.86,-74885.27,188.5,,44.29,365003.1,-172386.14999999994,32.58,0.23,0.24,0.012,0.01,5.0,3.0,2.0,1.0,66.67,21161.88,-45353.4,73.33,,32.29,42006.72000000011,-45353.40000000004,-0.3,0.1,0.1,0.0138,0.0,26.0,13.0,5.0,8.0,38.46,181232.39,-73040.66,161.92,,49.2,365003.1,-172386.14999999994,32.18,0.21,0.21,0.0123,0.01
GAZP,ema,1D,Bayesian_TPE,28,0.072,74,82,False,15.72,0.166,0.167,36.18,11,36.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":74,""long_ema"":82,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,23.0,11.0,4.0,7.0,36.36,159645.51,-68769.71,169.91,,36.18,319561.67999999993,-132016.5000000001,15.72,0.17,0.17,0.0122,0.01,5.0,3.0,0.0,3.0,0.0,0.0,-29774.1,73.0,,32.29,-10280.800000000012,-55053.82999999998,-8.93,-0.15,-0.14,0.0139,-0.01,28.0,14.0,4.0,10.0,28.57,159645.51,-58475.74,149.14,,44.38,319561.67999999993,-132016.5000000001,5.38,0.12,0.12,0.0124,0.0
GAZP,ema,1D,Bayesian_TPE,29,0.071,55,191,True,-68.56,-0.092,-0.132,89.07,15,13.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":55,""long_ema"":191,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,15.0,2.0,13.0,13.33,71102.26,-63679.73,262.93,,89.07,83191.68,-229323.20000000016,-68.56,-0.09,-0.13,0.0247,-0.0,3.0,3.0,0.0,3.0,0.0,0.0,-109004.4,143.0,,39.73,-34186.49999999993,-253265.84,-32.7,-0.74,-0.9,0.0174,-0.03,18.0,18.0,2.0,16.0,11.11,51670.87,-57368.8,245.5,,89.07,59012.84999999996,-229323.20000000016,-81.46,-0.18,-0.26,0.0239,-0.0
GAZP,ema,1D,Bayesian_TPE,30,0.018,68,114,False,6.17,0.134,0.115,46.13,8,25.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":68,""long_ema"":114,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,17.0,8.0,2.0,6.0,25.0,217839.25,-62322.12,232.62,,46.13,340246.11,-117889.02,6.17,0.13,0.11,0.0132,0.0,3.0,2.0,0.0,2.0,0.0,0.0,-46216.92,91.5,,32.29,-16017.299999999992,-76416.54999999996,-9.24,-0.17,-0.15,0.0136,-0.01,20.0,10.0,2.0,8.0,20.0,217839.25,-59009.55,204.4,,51.97,340246.11,-117889.02,-3.64,0.09,0.08,0.0133,0.0
GAZP,ema,1D,Bayesian_TPE,32,0.017,61,65,False,6.64,0.135,0.112,53.5,13,38.46,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":61,""long_ema"":65,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,27.0,13.0,5.0,8.0,38.46,216831.94,-127216.79,141.46,,53.5,576926.1000000001,-529728.0,6.64,0.13,0.11,0.0127,0.0,5.0,3.0,0.0,3.0,0.0,0.0,-40697.18,77.0,,36.2,-17726.659999999945,-66144.03999999995,-12.21,-0.28,-0.29,0.013,-0.01,32.0,16.0,5.0,11.0,31.25,216831.94,-104357.34,129.38,,60.95,576926.1000000001,-529728.0,-6.38,0.08,0.07,0.0127,0.0
GAZP,ema,1D,Bayesian_TPE,34,0.007,75,87,False,2.89,0.12,0.102,48.95,8,25.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":75,""long_ema"":87,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,17.0,8.0,2.0,6.0,25.0,199781.23,-61770.54,233.12,,48.95,380171.4,-132016.5000000001,2.89,0.12,0.1,0.0132,0.0,5.0,3.0,0.0,3.0,0.0,0.0,-26839.05,68.67,,32.29,-18201.900000000067,-31501.26000000001,-8.05,-0.13,-0.12,0.0137,-0.01,22.0,11.0,2.0,9.0,18.18,199781.23,-50385.14,188.27,,55.63,380171.4,-132016.5000000001,-5.39,0.09,0.07,0.0132,0.0
GAZP,ema,1D,Bayesian_TPE,35,0.01,50,74,False,4.46,0.125,0.104,53.62,15,26.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":50,""long_ema"":74,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,31.0,15.0,4.0,11.0,26.67,272100.06,-94895.24,122.07,,53.62,635527.7699999999,-525429.6000000001,4.46,0.13,0.1,0.0127,0.0,5.0,3.0,0.0,3.0,0.0,0.0,-35840.69,78.33,,35.15,-24832.5,-47757.32999999995,-10.75,-0.23,-0.24,0.013,-0.01,36.0,18.0,4.0,14.0,22.22,272100.06,-82582.71,114.78,,60.42,635527.7699999999,-525429.6000000001,-6.78,0.08,0.07,0.0127,0.0
GAZP,ema,1D,Bayesian_TPE,36,-0.009,37,94,False,-13.61,0.04,0.034,59.72,14,28.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":37,""long_ema"":94,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,29.0,14.0,4.0,10.0,28.57,250166.76,-113681.21,130.43,,59.72,603949.5000000001,-628464.8,-13.61,0.04,0.03,0.0128,0.0,7.0,4.0,1.0,3.0,25.0,265.44,-55171.82,57.75,,37.71,265.4400000000415,-89516.28000000001,-16.53,-0.43,-0.45,0.013,-0.01,36.0,18.0,5.0,13.0,27.78,200179.27,-98445.54,114.28,,67.13,603949.5000000001,-628464.8,-27.89,-0.02,-0.02,0.0128,-0.0
GAZP,ema,1D,Bayesian_TPE,38,0.13,18,71,False,-49.39,-0.19,-0.155,72.31,25,20.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":18,""long_ema"":71,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,51.0,25.0,5.0,20.0,20.0,216448.45,-78804.78,74.36,,72.31,633817.6000000001,-464098.28,-49.39,-0.19,-0.15,0.0131,-0.0,8.0,4.0,1.0,3.0,25.0,23350.42,-58741.07,61.75,,39.4,23350.419999999947,-109635.0,-15.29,-0.41,-0.45,0.0126,-0.01,59.0,29.0,6.0,23.0,20.69,182343.12,-72403.65,72.62,,77.02,633817.6000000001,-464098.28,-57.12,-0.22,-0.18,0.013,-0.0
GAZP,ema,1D,Bayesian_TPE,39,0.05,24,107,False,-35.18,-0.09,-0.073,63.36,17,23.53,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":24,""long_ema"":107,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,35.0,17.0,4.0,13.0,23.53,202676.03,-89426.51,104.88,,63.36,480120.3999999999,-526799.52,-35.18,-0.09,-0.07,0.0128,-0.0,7.0,4.0,0.0,4.0,0.0,0.0,-63346.45,59.0,,43.75,-4866.69999999996,-111297.97,-25.34,-0.79,-0.8,0.0127,-0.02,42.0,21.0,4.0,17.0,19.05,202676.03,-78045.67,96.14,,73.26,480120.3999999999,-526799.52,-51.61,-0.18,-0.15,0.0127,-0.0
GAZP,ema,1D,Bayesian_TPE,40,0.172,12,82,True,-69.11,-0.196,-0.234,78.94,49,22.45,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":12,""long_ema"":82,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,49.0,49.0,11.0,38.0,22.45,105078.87,-48603.45,80.69,,78.94,508719.9700000001,-359231.10000000003,-69.11,-0.2,-0.23,0.0192,-0.0,10.0,10.0,1.0,9.0,10.0,75540.72,-39464.13,46.6,,48.47,75540.72000000002,-95819.36000000002,-27.96,-0.56,-0.77,0.018,-0.02,59.0,59.0,12.0,47.0,20.34,98327.19,-41498.71,75.07,,84.44,508719.9700000001,-359231.10000000003,-77.05,-0.23,-0.28,0.019,-0.01
GAZP,ema,1D,Bayesian_TPE,41,0.27,15,83,True,-76.76,-0.28,-0.335,79.66,49,24.49,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":15,""long_ema"":83,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,49.0,49.0,12.0,37.0,24.49,76054.87,-45411.52,80.67,,79.66,410164.1399999999,-276228.94,-76.76,-0.28,-0.33,0.0192,-0.01,8.0,8.0,1.0,7.0,12.5,23350.42,-37868.29,57.62,,45.64,23350.419999999947,-102109.28,-24.17,-0.43,-0.64,0.0184,-0.02,57.0,57.0,13.0,44.0,22.81,70628.16,-39529.14,77.68,,84.63,410164.1399999999,-276228.94,-82.11,-0.29,-0.36,0.0192,-0.01
GAZP,ema,1D,Bayesian_TPE,42,0.189,12,86,True,-70.68,-0.212,-0.253,79.32,49,24.49,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":12,""long_ema"":86,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,49.0,49.0,12.0,37.0,24.49,94108.82,-49623.49,80.69,,79.32,495141.18000000005,-328050.0,-70.68,-0.21,-0.25,0.0191,-0.01,12.0,12.0,1.0,11.0,8.33,93563.04,-40155.61,38.83,,51.38,93563.03999999996,-104008.32000000017,-34.81,-0.77,-1.07,0.018,-0.03,61.0,61.0,13.0,48.0,21.31,89045.93,-40843.37,72.61,,86.17,495141.18000000005,-328050.0,-80.29,-0.27,-0.33,0.019,-0.01
GAZP,ema,1D,Bayesian_TPE,43,0.211,13,85,True,-72.57,-0.232,-0.277,79.92,49,24.49,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":13,""long_ema"":85,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,49.0,49.0,12.0,37.0,24.49,90922.55,-49101.22,80.69,,79.92,477170.70000000007,-316102.5,-72.57,-0.23,-0.28,0.0192,-0.01,10.0,10.0,1.0,9.0,10.0,23350.42,-40615.52,46.1,,52.21,23350.419999999947,-111884.26000000008,-34.22,-0.76,-1.04,0.0179,-0.03,59.0,59.0,13.0,46.0,22.03,84427.97,-41620.87,75.07,,86.67,477170.70000000007,-316102.5,-81.7,-0.29,-0.35,0.019,-0.01
GAZP,ema,1D,Bayesian_TPE,44,0.117,12,90,True,-64.02,-0.149,-0.179,81.19,47,25.53,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":12,""long_ema"":90,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,47.0,47.0,12.0,35.0,25.53,122681.76,-60354.14,84.13,,81.19,691157.2799999998,-456840.0,-64.02,-0.15,-0.18,0.0192,-0.0,10.0,10.0,1.0,9.0,10.0,59022.56,-39380.04,46.1,,48.81,59022.55999999993,-106788.24000000017,-29.54,-0.62,-0.85,0.0177,-0.02,57.0,57.0,13.0,44.0,22.81,114900.56,-50832.95,77.7,,86.63,691157.2799999998,-456840.0,-74.29,-0.2,-0.25,0.0191,-0.0
GAZP,ema,1D,Bayesian_TPE,45,0.22,13,83,True,-73.33,-0.24,-0.287,79.92,49,22.45,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":13,""long_ema"":83,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,49.0,49.0,11.0,38.0,22.45,96425.88,-47211.27,80.69,,79.92,463828.98,-307293.75,-73.33,-0.24,-0.29,0.0192,-0.01,10.0,10.0,1.0,9.0,10.0,99751.74,-41105.05,46.4,,48.94,99751.73999999996,-97071.52000000002,-27.02,-0.54,-0.75,0.0179,-0.02,59.0,59.0,12.0,47.0,20.34,90729.05,-40071.52,75.07,,84.61,463828.98,-307293.75,-79.46,-0.26,-0.32,0.019,-0.01
GAZP,ema,1D,Bayesian_TPE,46,0.1,5,98,True,-59.94,-0.13,-0.158,77.9,74,21.62,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":98,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,74.0,74.0,16.0,58.0,21.62,83311.37,-33316.43,53.45,,77.9,525047.9199999999,-253750.0,-59.94,-0.13,-0.16,0.0187,-0.0,13.0,13.0,4.0,9.0,30.77,8166.21,-35290.48,29.62,,40.06,15421.31999999986,-67819.19999999985,-28.49,-0.78,-0.98,0.0144,-0.03,87.0,87.0,20.0,67.0,22.99,68992.14,-30895.06,50.92,,81.8,525047.9199999999,-253750.0,-69.01,-0.17,-0.2,0.0185,-0.0
GAZP,ema,1D,Bayesian_TPE,47,0.104,21,134,True,-63.94,-0.13,-0.157,79.7,35,22.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":21,""long_ema"":134,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,35.0,35.0,8.0,27.0,22.86,67669.55,-43730.69,112.89,,79.7,176729.80000000002,-203809.32,-63.94,-0.13,-0.16,0.0201,-0.0,9.0,9.0,2.0,7.0,22.22,6895.98,-63817.59,50.33,,57.51,7047.360000000128,-176198.39999999997,-43.29,-1.07,-1.4,0.0179,-0.03,44.0,44.0,10.0,34.0,22.73,53733.12,-39348.14,100.59,,81.31,176729.80000000002,-203809.32,-80.05,-0.25,-0.3,0.0198,-0.01
GAZP,ema,1D,Bayesian_TPE,48,0.087,29,109,True,-58.72,-0.11,-0.135,74.56,37,24.32,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":29,""long_ema"":109,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,37.0,37.0,9.0,28.0,24.32,76738.48,-45638.16,106.68,,74.56,311566.50000000006,-268026.97000000003,-58.72,-0.11,-0.13,0.0191,-0.0,7.0,7.0,0.0,7.0,0.0,0.0,-45976.24,64.71,,49.19,-4420.6199999999635,-85056.29999999996,-32.18,-0.63,-0.89,0.0191,-0.02,44.0,44.0,9.0,35.0,20.45,75605.63,-40212.42,100.5,,75.78,311566.50000000006,-268026.97000000003,-72.7,-0.18,-0.23,0.0192,-0.0
GAZP,ema,1D,Bayesian_TPE,49,0.198,13,120,True,-70.2,-0.213,-0.256,75.57,45,24.44,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":13,""long_ema"":120,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,45.0,45.0,11.0,34.0,24.44,74314.82,-44690.86,87.84,,75.57,377483.52,-264489.5,-70.2,-0.21,-0.26,0.0189,-0.01,10.0,10.0,2.0,7.0,20.0,6299.41,-62088.83,45.9,,57.21,11161.520000000037,-194837.81000000008,-42.2,-1.04,-1.36,0.0178,-0.03,55.0,55.0,13.0,41.0,23.64,63162.57,-40332.96,80.51,,85.98,377483.52,-264489.5,-83.25,-0.32,-0.39,0.0188,-0.01
VKCO,ema,1D,Bayesian_TPE,0,0.216,40,193,True,27.18,0.421,0.592,52.87,11,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":40,""long_ema"":193,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,11.0,11.0,3.0,8.0,27.27,308446.53,-81691.3,99.18,,52.87,445931.2,-175683.1999999999,27.18,0.42,0.59,0.0198,0.02,4.0,4.0,1.0,3.0,25.0,7273.2,-105936.07,65.75,,39.56,7273.1999999999425,-132974.30000000005,-31.05,-1.04,-1.12,0.0125,-0.03,15.0,15.0,4.0,11.0,26.67,228744.62,-95591.38,104.4,,52.87,445931.2,-175683.1999999999,-13.65,0.03,0.04,0.0178,0.0
VKCO,ema,1D,Bayesian_TPE,1,-0.012,19,73,False,-4.14,0.113,0.089,39.98,4,25.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":19,""long_ema"":73,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,9.0,4.0,1.0,3.0,25.0,213816.0,-85058.33,120.75,,39.98,213816.00000000012,-153131.40000000005,-4.14,0.11,0.09,0.0196,0.01,6.0,3.0,1.0,2.0,33.33,43680.0,-83974.1,80.33,,20.77,43680.0,-158737.19999999995,-12.43,-0.28,-0.32,0.0133,-0.02,15.0,7.0,2.0,5.0,28.57,127848.0,-83238.11,103.43,,42.68,213816.00000000012,-153131.40000000005,-16.05,0.0,0.0,0.0176,0.0
VKCO,ema,1D,Bayesian_TPE,2,0.253,62,156,False,19.93,0.401,0.416,31.65,1,100.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":62,""long_ema"":156,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,3.0,1.0,1.0,0.0,100.0,199260.0,0.0,446.0,,31.65,199259.99999999985,199259.99999999985,19.93,0.4,0.42,0.0134,0.02,4.0,2.0,0.0,2.0,0.0,0.0,-145002.08,65.0,,36.06,-91003.3500000001,-199000.80000000005,-29.0,-1.55,-1.31,0.0082,-0.04,7.0,3.0,1.0,2.0,33.33,199260.0,-173899.58,192.0,,47.51,199259.99999999985,-238658.40000000005,-14.85,-0.1,-0.1,0.0118,-0.0
VKCO,ema,1D,Bayesian_TPE,4,0.087,22,77,False,12.12,0.286,0.231,39.98,3,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":22,""long_ema"":77,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,7.0,3.0,1.0,2.0,33.33,252722.4,-65750.8,162.0,,39.98,252722.4,-68569.19999999992,12.12,0.29,0.23,0.0191,0.01,6.0,3.0,2.0,1.0,66.67,6156.92,-194918.1,80.33,,21.91,9065.100000000031,-194918.09999999995,-18.26,-0.48,-0.55,0.0132,-0.03,13.0,6.0,3.0,3.0,50.0,88843.2,-116684.13,121.17,,45.6,252722.4,-218550.79999999993,-8.35,0.07,0.06,0.0172,0.0
VKCO,ema,1D,Bayesian_TPE,5,-0.007,46,93,True,-2.36,0.18,0.21,63.47,7,42.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":46,""long_ema"":93,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,7.0,7.0,3.0,4.0,42.86,328269.07,-252093.8,155.86,,63.47,462633.6,-434091.6000000001,-2.36,0.18,0.21,0.0248,0.01,4.0,4.0,1.0,3.0,25.0,4962.8,-97359.87,70.25,,37.97,4962.799999999941,-137638.5,-28.71,-0.89,-1.03,0.0131,-0.03,11.0,11.0,4.0,7.0,36.36,244453.08,-184299.31,142.36,,63.47,462633.6,-434091.6000000001,-31.23,-0.07,-0.08,0.0216,-0.0
VKCO,ema,1D,Bayesian_TPE,6,0.013,33,105,False,-14.2,-0.036,-0.028,39.97,3,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":33,""long_ema"":105,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,7.0,3.0,1.0,2.0,33.33,241863.6,-191907.3,156.67,,39.97,241863.60000000003,-317611.60000000015,-14.2,-0.04,-0.03,0.0181,-0.0,4.0,2.0,0.0,2.0,0.0,0.0,-108539.62,85.0,,29.51,-94352.75,-122726.5,-21.71,-1.01,-1.06,0.0087,-0.03,11.0,5.0,1.0,4.0,20.0,241863.6,-142519.9,128.0,,42.97,241863.60000000003,-317611.60000000015,-32.82,-0.23,-0.18,0.0154,-0.01
VKCO,ema,1D,Bayesian_TPE,7,0.617,24,127,True,48.46,0.552,0.806,43.37,13,23.08,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":24,""long_ema"":127,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,13.0,13.0,3.0,10.0,23.08,423901.13,-78708.04,84.31,,43.37,491814.0,-175516.79999999993,48.46,0.55,0.81,0.0231,0.03,4.0,4.0,1.0,3.0,25.0,38749.8,-55030.53,70.5,,24.82,38749.7999999999,-76742.89999999997,-12.63,-0.33,-0.4,0.0123,-0.02,17.0,17.0,4.0,13.0,23.53,328397.57,-79207.37,92.41,,43.37,476755.1999999999,-175516.79999999993,28.39,0.33,0.48,0.0202,0.02
