ticker,strategy_type,timeframe,method,trial_number,composite_score,param_macd_fast,param_macd_slow,param_macd_signal,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,macd,1h,Bayesian_TPE,49,5.574,13,33,9,True,1033.12,0.245,0.321,45.41,2245,35.32,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":33,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2245.0,2245.0,793.0,1450.0,35.32,62735.31,-27184.79,1.79,42.86,45.41,1752600.9200000006,-1093574.9600000002,1033.12,0.62,0.82,0.006,0.01,464.0,464.0,174.0,289.0,37.5,24466.83,-12835.97,1.02,24.38,20.27,201408.48000000013,-75561.20000000017,54.76,0.66,0.89,0.0046,0.02,2709.0,2709.0,966.0,1740.0,35.66,99553.25,-46091.48,1.66,39.73,45.41,2208404.5200000014,-1093574.9600000002,1596.93,0.62,0.82,0.0058,0.01
AFKS,macd,1h,Bayesian_TPE,0,1.011,10,49,13,True,420.73,0.162,0.207,67.39,2013,33.13,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":10,""macd_slow"":49,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2013.0,2013.0,667.0,1337.0,33.13,127461.5,-60440.9,1.99,47.83,67.39,2085786.9599999997,-1423535.0399999996,420.73,0.41,0.53,0.0087,0.01,408.0,408.0,140.0,267.0,34.31,15029.81,-8850.99,1.16,27.72,40.17,68756.303,-54669.384000000005,-25.9,-0.23,-0.3,0.0053,-0.0,2421.0,2421.0,807.0,1604.0,33.33,118271.83,-57801.21,1.85,44.47,67.39,2085786.9599999997,-1423535.0399999996,273.22,0.33,0.42,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,1,0.101,7,21,14,False,64.06,0.089,0.079,56.71,1382,33.94,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":21,""macd_signal"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2763.0,1382.0,469.0,909.0,33.94,32337.79,-15980.02,1.5,35.99,56.71,644329.5599999999,-199018.0680000001,64.06,0.23,0.2,0.0068,0.0,584.0,292.0,93.0,199.0,31.85,12997.21,-7596.85,0.78,18.7,38.38,63629.097000000074,-33906.44,-30.3,-0.49,-0.45,0.0038,-0.0,3347.0,1674.0,562.0,1108.0,33.57,30305.86,-15275.78,1.38,33.03,56.71,644329.5599999999,-199018.0680000001,10.63,0.14,0.13,0.0064,0.0
AFKS,macd,1h,Bayesian_TPE,2,0.571,5,50,14,True,306.5,0.148,0.193,79.49,2627,31.52,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":50,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2627.0,2627.0,828.0,1783.0,31.52,79452.69,-35177.7,1.53,36.65,79.49,1986762.2400000002,-658199.0399999999,306.5,0.38,0.49,0.0088,0.0,568.0,568.0,176.0,390.0,30.99,12784.91,-6675.22,0.83,19.91,46.64,67939.81999999999,-41139.01599999987,-35.32,-0.39,-0.53,0.0053,-0.0,3195.0,3195.0,1004.0,2173.0,31.42,74204.78,-33574.93,1.4,33.7,79.49,1986762.2400000002,-658199.0399999999,154.33,0.28,0.37,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,3,0.041,7,29,10,True,42.16,0.089,0.115,91.89,2981,32.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":29,""macd_signal"":10,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2981.0,2981.0,962.0,2007.0,32.27,39283.8,-18619.54,1.35,32.3,91.89,1501354.1199999999,-608740.9999999995,42.16,0.23,0.29,0.0089,0.0,636.0,636.0,197.0,438.0,30.97,10672.38,-5819.12,0.74,17.79,50.94,53863.08999999998,-47369.760000000104,-44.63,-0.56,-0.75,0.0053,-0.01,3617.0,3617.0,1159.0,2445.0,32.04,35061.9,-16717.86,1.24,29.77,91.89,1501354.1199999999,-608740.9999999995,-23.84,0.13,0.17,0.0084,0.0
AFKS,macd,1h,Bayesian_TPE,4,0.523,14,24,8,False,208.53,0.135,0.12,53.8,1240,35.81,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":24,""macd_signal"":8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2479.0,1240.0,444.0,795.0,35.81,42889.19,-21330.14,1.64,39.37,53.8,578301.65,-200846.95800000007,208.53,0.34,0.31,0.0067,0.0,516.0,258.0,84.0,174.0,32.56,14061.8,-8126.33,0.89,21.43,33.85,71733.97500000003,-35953.010999999875,-23.28,-0.34,-0.32,0.0038,-0.0,2995.0,1498.0,528.0,969.0,35.25,42551.33,-21854.92,1.51,36.33,53.8,578301.65,-200846.95800000007,128.97,0.26,0.23,0.0063,0.0
AFKS,macd,1h,Bayesian_TPE,5,1.874,17,26,10,True,668.37,0.184,0.235,65.61,2063,34.56,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":17,""macd_slow"":26,""macd_signal"":10,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2063.0,2063.0,713.0,1341.0,34.56,107044.49,-51930.63,1.94,46.67,65.61,1696165.2300000002,-1009741.8399999997,668.37,0.47,0.6,0.0088,0.01,442.0,442.0,154.0,288.0,34.84,14673.08,-8554.84,1.07,25.59,35.72,84994.06200000002,-48721.17599999986,-20.41,-0.15,-0.2,0.0053,-0.0,2505.0,2505.0,867.0,1629.0,34.61,107112.28,-53990.88,1.79,42.98,65.61,1696165.2300000002,-1009741.8399999997,491.52,0.39,0.5,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,6,0.009,14,25,5,False,10.8,0.061,0.054,74.94,1557,31.6,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":25,""macd_signal"":5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,3113.0,1557.0,492.0,1062.0,31.6,29503.39,-13566.5,1.32,31.77,74.94,754807.0599999999,-214981.66500000007,10.8,0.15,0.14,0.0068,0.0,654.0,327.0,98.0,229.0,29.97,13532.55,-6974.87,0.7,16.69,34.18,66509.54100000008,-33736.65999999997,-27.11,-0.42,-0.39,0.0038,-0.0,3767.0,1884.0,590.0,1291.0,31.32,26951.71,-12486.46,1.22,29.2,74.94,754807.0599999999,-214981.66500000007,-21.85,0.09,0.08,0.0064,0.0
AFKS,macd,1h,Bayesian_TPE,7,4.573,17,29,6,True,1345.6,0.218,0.286,64.14,2459,34.2,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":17,""macd_slow"":29,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2459.0,2459.0,841.0,1606.0,34.2,166838.21,-78988.16,1.63,39.15,64.14,2783752.920000001,-1065988.7839999995,1345.6,0.56,0.73,0.0088,0.01,522.0,522.0,176.0,345.0,33.72,12519.6,-7207.36,0.9,21.67,42.85,72083.34300000005,-38790.098999999886,-28.31,-0.27,-0.36,0.0053,-0.0,2981.0,2981.0,1017.0,1951.0,34.12,167796.99,-82842.1,1.5,36.12,64.14,2783752.920000001,-1065988.7839999995,902.46,0.45,0.6,0.0083,0.01
AFKS,macd,1h,Bayesian_TPE,8,0.072,6,35,5,True,-92.88,-0.077,-0.101,98.98,4149,30.9,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":35,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,4149.0,4149.0,1282.0,2846.0,30.9,23558.35,-10938.38,0.97,23.2,98.98,1624542.5,-290702.8799999998,-92.88,-0.2,-0.26,0.0089,-0.0,876.0,876.0,257.0,617.0,29.34,8615.14,-4378.16,0.54,12.91,54.05,64346.77900000004,-57641.92200000001,-48.72,-0.65,-0.86,0.0054,-0.01,5025.0,5025.0,1538.0,3464.0,30.61,19735.37,-9040.9,0.89,21.43,99.43,1624542.5,-290702.8799999998,-96.47,-0.25,-0.32,0.0084,-0.0
AFKS,macd,1h,Bayesian_TPE,9,1.135,15,29,10,True,489.54,0.169,0.215,72.87,2095,34.61,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":15,""macd_slow"":29,""macd_signal"":10,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2095.0,2095.0,725.0,1361.0,34.61,104138.19,-51877.12,1.91,45.95,72.87,1761914.85,-960179.5999999997,489.54,0.43,0.55,0.0088,0.01,452.0,452.0,156.0,296.0,34.51,15393.14,-8671.17,1.04,25.02,32.59,88962.39500000002,-49386.88799999986,-16.53,-0.1,-0.13,0.0053,-0.0,2547.0,2547.0,881.0,1657.0,34.59,101023.12,-51443.33,1.76,42.27,72.87,1761914.85,-960179.5999999997,375.98,0.36,0.46,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,10,0.287,20,41,7,False,134.89,0.116,0.101,54.55,1025,33.07,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":20,""macd_slow"":41,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2049.0,1025.0,339.0,683.0,33.07,54623.86,-25136.96,1.95,46.75,54.55,661677.1799999999,-493772.39999999985,134.89,0.29,0.26,0.0067,0.0,412.0,206.0,69.0,137.0,33.5,17109.48,-9893.71,1.08,26.01,31.89,77100.705,-39709.76000000006,-17.49,-0.23,-0.21,0.0038,-0.0,2461.0,1231.0,408.0,820.0,33.14,51772.18,-24693.02,1.81,43.34,54.55,661677.1799999999,-493772.39999999985,87.48,0.23,0.2,0.0063,0.0
AFKS,macd,1h,Bayesian_TPE,11,2.103,18,34,12,True,720.93,0.188,0.24,64.45,1767,33.96,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":18,""macd_slow"":34,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1767.0,1767.0,600.0,1156.0,33.96,171210.22,-82627.01,2.27,54.49,64.45,1943900.1400000004,-2073060.4800000002,720.93,0.48,0.61,0.0087,0.01,372.0,372.0,129.0,241.0,34.68,13054.13,-8851.51,1.27,30.4,54.41,56580.943,-53060.616,-44.92,-0.57,-0.73,0.0053,-0.01,2139.0,2139.0,729.0,1397.0,34.08,158704.72,-80422.16,2.1,50.34,70.98,1943900.1400000004,-2073060.4800000002,334.6,0.35,0.45,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,12,1.864,20,36,12,True,625.47,0.181,0.231,60.75,1685,33.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":20,""macd_slow"":36,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1685.0,1685.0,566.0,1110.0,33.59,128625.28,-59952.44,2.38,57.14,60.75,2105769.43,-819204.0519999994,625.47,0.46,0.59,0.0087,0.01,362.0,362.0,127.0,233.0,35.08,15128.74,-9926.5,1.3,31.24,51.26,69815.32800000011,-55438.656,-39.15,-0.46,-0.59,0.0053,-0.0,2047.0,2047.0,693.0,1343.0,33.85,123980.55,-61560.32,2.19,52.6,60.75,2105769.43,-819204.0519999994,324.3,0.35,0.44,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,13,2.0,17,35,12,True,674.58,0.184,0.236,62.06,1807,33.98,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":17,""macd_slow"":35,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1807.0,1807.0,614.0,1178.0,33.98,156872.67,-76039.05,2.22,53.28,62.06,1965136.6000000003,-1719157.0200000003,674.58,0.47,0.6,0.0087,0.01,374.0,374.0,128.0,244.0,34.22,14395.31,-9210.91,1.26,30.24,52.46,61600.901000000005,-55461.798,-40.49,-0.48,-0.62,0.0053,-0.0,2181.0,2181.0,742.0,1422.0,34.02,147895.02,-74758.89,2.06,49.37,64.01,1965136.6000000003,-1719157.0200000003,343.1,0.35,0.45,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,14,1.371,17,39,8,True,545.77,0.174,0.223,69.25,2059,34.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":17,""macd_slow"":39,""macd_signal"":8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2059.0,2059.0,702.0,1350.0,34.09,129977.89,-63545.74,1.95,46.76,69.25,2091827.33,-1410916.5599999996,545.77,0.44,0.57,0.0087,0.01,426.0,426.0,145.0,279.0,34.04,13877.39,-8230.62,1.11,26.55,43.78,70078.07999999999,-53197.074,-28.41,-0.27,-0.35,0.0053,-0.0,2485.0,2485.0,847.0,1629.0,34.08,122317.29,-61467.78,1.81,43.33,69.25,2091827.33,-1410916.5599999996,347.17,0.35,0.45,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,15,0.495,11,31,7,True,274.42,0.143,0.185,79.28,2783,32.95,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":31,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2783.0,2783.0,917.0,1850.0,32.95,56965.48,-26753.04,1.44,34.59,79.28,1404530.4,-561417.6999999996,274.42,0.36,0.47,0.0089,0.0,610.0,610.0,197.0,412.0,32.3,9905.43,-5850.95,0.77,18.54,51.52,51850.86000000002,-49465.680000000044,-45.92,-0.59,-0.78,0.0053,-0.01,3393.0,3393.0,1114.0,2262.0,32.83,53128.52,-25740.97,1.32,31.73,79.28,1404530.4,-561417.6999999996,95.91,0.25,0.32,0.0084,0.0
AFKS,macd,1h,Bayesian_TPE,16,2.331,18,43,12,True,714.72,0.187,0.24,57.34,1679,34.13,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":18,""macd_slow"":43,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1679.0,1679.0,573.0,1100.0,34.13,144215.79,-68625.86,2.39,57.34,57.34,2098302.06,-1068152.3199999994,714.72,0.48,0.61,0.0087,0.01,366.0,366.0,128.0,238.0,34.97,15072.04,-9554.15,1.29,30.9,47.14,80163.16000000002,-55446.636000000006,-34.47,-0.37,-0.48,0.0053,-0.0,2045.0,2045.0,701.0,1338.0,34.28,138983.75,-69727.68,2.19,52.65,57.34,2098302.06,-1068152.3199999994,413.2,0.37,0.48,0.0082,0.01
AFKS,macd,1h,Bayesian_TPE,17,1.146,19,44,15,True,412.1,0.161,0.206,57.91,1557,34.36,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":19,""macd_slow"":44,""macd_signal"":15,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1557.0,1557.0,535.0,1019.0,34.36,122779.47,-60418.12,2.58,61.83,57.91,1350885.7,-713801.3639999995,412.1,0.41,0.53,0.0087,0.01,320.0,320.0,116.0,204.0,36.25,18051.65,-11270.77,1.47,35.34,32.23,101131.07199999999,-65966.614,-20.52,-0.15,-0.2,0.0053,-0.0,1877.0,1877.0,651.0,1223.0,34.68,116287.44,-59537.92,2.39,57.36,57.91,1350885.7,-713801.3639999995,288.82,0.34,0.43,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,18,0.397,15,45,11,False,163.35,0.124,0.108,51.08,931,34.26,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":15,""macd_slow"":45,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1861.0,931.0,319.0,605.0,34.26,59126.55,-28475.81,2.13,51.06,51.08,683427.6,-536663.63,163.35,0.32,0.28,0.0067,0.0,384.0,192.0,65.0,127.0,33.85,16563.02,-10528.72,1.14,27.4,36.76,72449.337,-44615.30899999998,-26.06,-0.4,-0.35,0.0039,-0.0,2245.0,1123.0,384.0,732.0,34.19,55949.03,-28159.35,1.96,47.09,51.08,683427.6,-536663.63,87.18,0.23,0.2,0.0063,0.0
AFKS,macd,1h,Bayesian_TPE,19,1.587,12,45,9,True,617.32,0.18,0.228,70.03,2157,34.08,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":45,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2157.0,2157.0,735.0,1414.0,34.08,133075.0,-64806.85,1.86,44.63,70.03,2253563.6100000003,-1624632.278,617.32,0.46,0.58,0.0088,0.01,456.0,456.0,154.0,300.0,33.77,14499.72,-8143.71,1.03,24.8,38.07,78644.04,-52139.724,-21.02,-0.16,-0.22,0.0053,-0.0,2613.0,2613.0,889.0,1714.0,34.02,127187.08,-63354.06,1.72,41.21,70.03,2253563.6100000003,-1624632.278,448.04,0.38,0.48,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,20,0.908,16,40,6,True,421.3,0.162,0.211,75.15,2367,32.49,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":16,""macd_slow"":40,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2367.0,2367.0,769.0,1586.0,32.49,106918.22,-49184.84,1.69,40.67,75.15,2257380.06,-785494.1999999994,421.3,0.41,0.54,0.0088,0.0,488.0,488.0,162.0,325.0,33.2,14227.35,-7807.08,0.97,23.18,40.78,76779.684,-42639.25999999987,-23.25,-0.19,-0.26,0.0053,-0.0,2855.0,2855.0,931.0,1911.0,32.61,100614.08,-47515.17,1.57,37.71,75.15,2257380.06,-785494.1999999994,287.02,0.34,0.44,0.0083,0.0
AFKS,macd,1h,Bayesian_TPE,21,1.625,18,32,12,True,577.8,0.177,0.226,62.93,1821,34.1,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":18,""macd_slow"":32,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1821.0,1821.0,621.0,1186.0,34.1,148020.41,-72632.94,2.2,52.87,62.93,1905623.3000000003,-1652320.05,577.8,0.45,0.58,0.0087,0.01,384.0,384.0,130.0,252.0,33.85,14495.19,-9099.06,1.23,29.45,53.27,66477.17599999996,-54886.44,-40.86,-0.49,-0.63,0.0053,-0.0,2205.0,2205.0,751.0,1438.0,34.06,138394.87,-70293.11,2.03,48.83,67.75,1905623.3000000003,-1652320.05,285.31,0.34,0.43,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,22,1.643,19,32,11,True,576.05,0.177,0.226,62.05,1833,34.7,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":19,""macd_slow"":32,""macd_signal"":11,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1833.0,1833.0,636.0,1185.0,34.7,148426.22,-74800.51,2.19,52.52,62.05,1927004.3100000003,-1686209.7800000003,576.05,0.45,0.58,0.0087,0.01,388.0,388.0,135.0,251.0,34.79,13147.97,-8715.05,1.21,29.15,52.65,64385.44099999997,-53159.568,-41.25,-0.5,-0.63,0.0053,-0.01,2221.0,2221.0,771.0,1436.0,34.71,137057.05,-71624.87,2.02,48.48,69.43,1927004.3100000003,-1686209.7800000003,281.77,0.33,0.43,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,23,1.657,18,38,13,True,543.07,0.174,0.222,57.04,1679,33.53,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":18,""macd_slow"":38,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1679.0,1679.0,563.0,1106.0,33.53,127724.42,-60106.81,2.39,57.34,57.04,2069832.11,-808673.0319999994,543.07,0.44,0.57,0.0087,0.01,358.0,358.0,127.0,230.0,35.47,15339.77,-10065.11,1.32,31.59,49.29,69176.045,-55255.116,-36.68,-0.41,-0.53,0.0053,-0.0,2037.0,2037.0,690.0,1336.0,33.87,121306.4,-60469.78,2.2,52.86,57.04,2069832.11,-808673.0319999994,291.38,0.34,0.43,0.0082,0.0
AFKS,macd,1h,Bayesian_TPE,24,2.646,13,28,11,True,803.76,0.192,0.251,58.32,2119,35.02,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":28,""macd_signal"":11,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2119.0,2119.0,742.0,1365.0,35.02,119893.5,-59284.56,1.89,45.43,58.32,2053349.76,-693617.28,803.76,0.49,0.64,0.0088,0.01,450.0,450.0,158.0,292.0,35.11,14721.91,-8504.92,1.05,25.14,33.68,81075.04000000007,-47735.85599999986,-15.74,-0.09,-0.12,0.0053,-0.0,2569.0,2569.0,900.0,1657.0,35.03,121110.98,-61939.47,1.75,41.91,58.32,2053349.76,-693617.28,636.62,0.42,0.54,0.0083,0.01
AFKS,macd,1h,Bayesian_TPE,25,0.104,9,20,9,True,89.1,0.105,0.136,89.77,3023,33.51,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":20,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,3023.0,3023.0,1013.0,1994.0,33.51,56875.07,-28447.05,1.33,31.85,89.77,1919780.94,-396736.6000000002,89.1,0.27,0.35,0.0089,0.0,616.0,616.0,202.0,413.0,32.79,11389.38,-6353.97,0.77,18.36,42.44,61882.66499999998,-46406.9600000001,-32.35,-0.33,-0.44,0.0053,-0.0,3639.0,3639.0,1214.0,2408.0,33.36,50915.4,-25570.43,1.23,29.59,89.77,1919780.94,-396736.6000000002,23.77,0.19,0.25,0.0084,0.0
AFKS,macd,1h,Bayesian_TPE,26,0.775,13,28,11,False,254.55,0.145,0.13,47.65,1060,36.13,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":28,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2119.0,1060.0,383.0,672.0,36.13,56494.19,-28410.35,1.88,45.03,47.65,700420.7100000001,-228051.84,254.55,0.37,0.33,0.0067,0.01,450.0,225.0,71.0,154.0,31.56,17355.35,-8895.01,1.01,24.27,30.92,88038.24000000008,-39069.920000000064,-13.76,-0.15,-0.14,0.0039,-0.0,2569.0,1285.0,454.0,826.0,35.33,56712.23,-28801.09,1.73,41.46,47.65,700420.7100000001,-228051.84,195.76,0.3,0.27,0.0063,0.0
